customer_id,age,gender,city,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,plan_type,payment_method,contract,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn
CUST000942,38.0,Other,Nairobi ,Kiambu,8/15/2021,5/7/2021,49.0,1804.12,"88,147.29",Standard,Cash,One year,3.0,FALSE,0.0,1,No,Oppo Y82,X,Fiber upgrade requested.,No
CUST000943,33.0,M,Mombasa,Meru,4/15/2024,8/13/2024,16.0,1077.22,17331.83,Standard,MPesa,Month-to-month,1.0,1,77.2,Yes,Yes,Xiaomi S9,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000944,34.0,Male,Nakuru,Mombasa,13/04/2019,3/24/2019,77.0,551.72,"42,499.30",Basic,Bank transfer,Two year,0.0,Y,41.68,No,Yes,Tecno Note5,Friend,Network drops sometimes in the evening.,Yes
CUST000945,29.0,Female,Meru,Mombasa,4/18/2025,5/24/2025,4.0,586.47,2145.82,Basic,MPesa,Month-to-month,0.0,0,0.0,No,yes,Apple Note13,Twitter/X,App keeps logging me out.,No
CUST000946,34.0,F,Niarobi,Uasin Gishu,5-Sep-22,9-Jan-23,36.0,1597.6,57649.6,Standard,Credit card,2-yr,4.0,Yes,11.24,Yes,No,Nokia C88,Facebook,Switching from competitor soon.,No
CUST000947,36.0,M,Thika,Nyeri,25-Jun-21,8/23/2021,51.0,1481.26, ,Standard,M-Pesa,One year,3.0,1,33.35,1,Unknown,Samsung C15,X,Unknown,No
CUST000948,30.0,Male,Thika,Meru,16-Sep-19,11/29/2021,72.0,904.62,65199.59,Basic,Credit card,One year,1.0,No,0.0,No,Yes,Apple A12,Unknown,Unknown,No
CUST000949,33.0,Female,Kisumu,Nakuru,3/16/2024,12/9/2024,39.0,-321.76,Unknown,Premium,MPesa,2-yr,4.0,TRUE,81.91,0,No,Oppo C89,Unknown,Unknown,No
CUST000950,30.0,M,Nrb,Kiambu,5/22/2022,17-Dec-22,39.0,1090.77,Unknown,Standard,M-Pesa,2-yr,4.0,Y,51.4,No,Unknown,Unknown,Unknown,App keeps logging me out.,Yes
CUST000951,14.0,Male,Machakos,Nakuru,31-Jul-23,12/9/2023,25.0,759,19196.87,Basic,MPesa,Month-to-month,3.0,Yes,87.8,0,yes,Tecno S84,Facebook,Unknown,No
CUST000952,28.0,male,Naivasha,Nakuru,22/04/2020,23-Jan-21,65.0,"KES 3,801.57",247111.6,Premium,Mpesa,Month-to-month,4.0,No,0.0,No,No,Oppo C89,Google,Switching from competitor soon.,No
CUST000953,38.0,female,Niarobi,Mombasa,7/26/2020,9/14/2020,62.0,769.98, ,Unknown,Bank transfer,Month-to-month,1.0,0,0.0,Yes,Yes,Nokia C88,TV,Fiber upgrade requested.,Yes
CUST000954,36.0,Male,Eldoret,Machakos,7/5/2019,12/5/2019,75.0,1200.27,Unknown,Standard,Cash,Two year,0.0,FALSE,26.35,Yes,yes,Realme Y41,Billboard,Unknown,No
CUST000955,26.0,Male,Meru,Mombasa,2-Jun-19,11/25/2019,76.0,1374.01,104265.08,Standard,Bank transfer,Two year,0.0,1,98.71,0,no,Xiaomi A49,Friend,Sawa kabisa!,No
CUST000956,18.0,Male,Naivasha,Uasin Gishu,5/31/2022,2-Sep-22,39.0,819.98,32079.86,Basic,M-Pesa,Month-to-month,1.0,Yes,17.85,Yes,no,Unknown,Unknown,Too expensive for the value.,Yes
CUST000957,53.0,Other,Thika,Meru,7/10/2024,31/07/2024,14.0,925.97,12839.57,Basic,M-Pesa,Month-to-month,1.0,0,0.0,Yes,Unknown,Huawei C80,X,Please call me back.,No
CUST000958,26.0,female,Nairobi ,Nairobi,20/04/2020,25-Nov-22,65.0,579.4,Unknown,basic,Unknown,Month-to-month,5.0,No,26.35,Yes,no,Unknown,Google,Support was helpful via M-Pesa reversal.,No
CUST000959,39.0,Unknown,Eldoret,Kiambu,2/3/2020,25/04/2020,-68.0,774.4,Unknown,Basic,Cash,One year,1.0,Y,56.28,1,yes,Xiaomi S9,Google,Too expensive for the value.,No
CUST000960,33.0,F,Niarobi,Nakuru,8/19/2021,28-Aug-21,49.0,1060.2, ,Standard,Cash,Month-to-month,2.0,TRUE,82.17,Yes,No,Nokia P27,Billboard,App keeps logging me out.,No
CUST000961,55.0,Female,Mombasa,Uasin Gishu,1/10/2025,12/25/2024,7.0,1631.04,Unknown,Standard,Mpesa,Month-to-month,3.0,TRUE,2.73,No,Yes,Huawei Y38,Google,Switching from competitor soon.,Yes
CUST000962,30.0,Male,Machakos,Meru,7/9/2020,10/6/2021,62.0,801.05,Unknown,Basic,Bank transfer,One year,2.0,Y,105.48,0,yes,Infinix Note44,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000963,39.0,female,Naivasha,Meru,5/11/2023,4/11/2024,28.0,1144.75,32074.85,Standard,M-Pesa,Month-to-month,3.0,0,0.0,No,yes,Huawei Y16,Unknown,Fiber upgrade requested.,Yes
CUST000964,40.0,female,Eldoret,Nakuru,2/2/2024,9/19/2025,24.0,1238.12, ,Standard,Unknown,Month-to-month,5.0,FALSE,0.0,Yes,Yes,Tecno Note5,Google,Please call me back.,No
CUST000965,36.0,Female,Eldoret,Nakuru,28-Feb-23,3/15/2024,30.0,1817.41,54855.01,Standard,Credit card,Two year,5.0,FALSE,26.35,Yes,Yes,Nokia S48,Friend,Support was helpful via M-Pesa reversal.,No
CUST000966,52.0,M,Nyeri,Machakos,1/21/2025,1-Jan-25,7.0,3787.82,"26,349.78",Premium,MPesa,One year,0.0,TRUE,94.54,0,no,Tecno S30,TV,Unknown,No
CUST000967,27.0,male,Niarobi,Kiambu,13/09/2023,7/12/2024,24.0,863.65,20696.42,Basic,Cash,Month-to-month,2.0,FALSE,26.35,No,No,Samsung S29,Twitter/X,Unknown,No
CUST000968,43.0,Female,Nakuru,Meru,2/8/2025,21-Aug-25,1.0,not available,2538.38,Premium,Cash,One year,3.0,0,26.35,Yes,Unknown,Apple A12,Unknown,Sawa kabisa!,Yes
CUST000969,26.0,M,Nairobi ,Unknown,24-Sep-20,1/19/2021,60.0,2636.46,158030.05,Premium,Bank transfer,One year,1.0,Y,122.92,1,Yes,Nokia C47,Radio,Overcharged? Not sure.,No
CUST000970,25.0,M,Mombasa,Nyeri,8/27/2023,17-Jul-25,24.0,720.54,17329.6,Basic,MPesa,One year,4.0,Yes,98.19,1,Yes,Oppo S69,Google,"Stable internet, happy so far.",No
CUST000971,44.0,Female,Nyeri,Unknown,2/10/2020,2/16/2020,67.0,1059.16,71354.36,Standard,M-Pesa,One year,1.0,Y,83.78,No,Yes,Unknown,Billboard,App keeps logging me out.,No
CUST000972,28.0,Other,Unknown,Unknown,27-Jun-24,4/23/2025,14.0,770.18,11034.81,Basic,Credit card,Month-to-month,3.0,Yes,40.75,1,no,Nokia S48,TV,Customer care took long to respond.,No
CUST000973,31.0,Unknown,Kisumu,Nakuru,7/30/2023,10/30/2024,25.0,1325.57,33339.26,Standard,M-Pesa,One year,2.0,Yes,112.32,0,no,Oppo S60,Unknown,Overcharged? Not sure.,Yes
CUST000974,34.0,Male,Machakos,Nakuru,19/02/2022,5/14/2022,43.0,1183.56,Unknown,Standard,Bank transfer,Month-to-month,1.0,0,26.35,1,no,Tecno Note5,TV,Fiber upgrade requested.,No
CUST000975,40.0,F,Unknown,Nakuru,15-May-19,6/22/2019,76.0,KES 722.41,54758.86,Basic,Credit card,One year,1.0,1,63.33,0,no,Xiaomi A49,Unknown,Too expensive for the value.,No
CUST000976,41.0,male,Nakuru,Machakos,26-Feb-23,1-Mar-23,30.0,3466.1,103938.87,Premium,MPesa,Month-to-month,1.0,0,0.0,No,No,Huawei Note11,Unknown,Great service!,No
CUST000977,41.0,Male,Nakuru,Nyeri,6/8/2021,7/16/2021,51.0,Unknown,126384.28,Premium,Bank transfer,One year,3.0,FALSE,0.0,0,Yes,Tecno Note5,Twitter/X,Too expensive for the value.,No
CUST000978,23.0,F,Niarobi,Kisumu,22/12/2023,8/31/2024,20.0,550.98,Unknown,Basic,Unknown,1-yr,2.0,TRUE,57.88,1,Yes,Huawei Y16,Radio,Customer care took long to respond.,No
CUST000979,41.0,F,Kisumu,Nairobi,12/27/2023,18-Jul-24,20.0,635.03,13368.08,Basic,Mpesa,Month-to-month,1.0,0,0.0,Yes,no,Samsung S29,Billboard,Fiber upgrade requested.,No
CUST000980,28.0,M,Thika,Unknown,8/25/2021,15-Oct-21,49.0,1507.61,73900.82,Standard,Credit card,One year,2.0,0,26.35,1,no,Xiaomi S9,X,Unknown,No
CUST000981,43.0,Female,Nyeri,Nakuru,25-Jan-23,26-Jan-23,31.0,"KES 1,922.67",59407.44,Standard,M-Pesa,2-yr,0.0,1,75.53,No,no,Apple Y34,Facebook,Sawa kabisa!,No
CUST000982,38.0,male,Machakos,Kiambu,11/2/2020,2/3/2020,67.0,623.73,42191.13,Basic,Cash,Unknown,4.0,FALSE,0.0,0,No,Huawei P74,Radio,Customer care took long to respond.,Yes
CUST000983,38.0,Male,Machakos,Nakuru,2/13/2023,10/4/2023,31.0,-271.61,-8493.14,Basic,Mpesa,Month-to-month,1.0,No,26.35,No,Yes,Unknown,Twitter/X,Too expensive for the value.,Yes
CUST000984,6.0,Other,Niarobi,Nairobi,2/8/2025,5/8/2025,6.0,1969.13, ,Standard,Bank transfer,Month-to-month,0.0,1,53.84,No,Yes,Vivo A41,Google,Too expensive for the value.,No
CUST000985,40.0,male,Naivasha,Nakuru,9/1/2023,9/30/2023,32.0,1385.84,44289.07,Standard,M-Pesa,One year,2.0,1,42.43,1,yes,Apple Y34,X,Support was helpful via M-Pesa reversal.,No
CUST000986,41.0,M,Niarobi,Unknown,9/6/2019,4/18/2020,73.0,1315.65, ,Standard,Unknown,Month-to-month,0.0,1,54.93,No,no,Realme C59,Unknown,Sawa kabisa!,Yes
CUST000987,28.0,female,Nairobi,Nakuru,19-Jun-23,2021/13/40,26.0,3535.82,91855.12,Premium,Cash,One year,1.0,0,26.35,Yes,no,Huawei P74,Unknown,Fiber upgrade requested.,No
CUST000988,30.0,Female,Mombasa,Uasin Gishu,2/4/2022,13/07/2022,43.0,KES 919.33,39561.96,Basic,M-Pesa,Unknown,7.0,Yes,58.83,0,Yes,Realme S32,Radio,Unknown,No
CUST000989,54.0,male,Mombasa,Nairobi,2/16/2021,1/24/2022,55.0,546.18,"30,246.99",basic,Cash,Month-to-month,3.0,FALSE,26.35,1,Yes,Tecno A72,Facebook,Customer care took long to respond.,Yes
CUST000990,50.0,Female,Nairobi ,Nyeri,15-May-20,17/07/2020,64.0,805.97,"51,686.56",Basic,Credit card,Month-to-month,1.0,Y,27.25,0,No,Oppo Note35,Twitter/X,Network drops sometimes in the evening.,Yes
CUST000991,26.0,Male,Nyeri,Kisumu,6/2/2024,4/27/2024,19.0,2385.93,45074.56,Premium,Unknown,Month-to-month,0.0,Yes,58.49,0,yes,Realme S32,X,Too expensive for the value.,No
CUST000992,54.0,Female,Mombasa,Uasin Gishu,1/11/2020,6/28/2020,68.0,KES 814.75,55319.5,Basic,MPesa,Month-to-month,2.0,1,78.6,0,No,Realme S32,Facebook,Unknown,Yes
CUST000993,24.0,M,Thika,Nakuru,18/05/2021,20-May-21,52.0,945.21,49154.93,Basic,MPesa,Month-to-month,1.0,FALSE,0.0,No,yes,Unknown,Billboard,Unknown,No
CUST000994,5.0,Male,Meru,Kiambu,29/03/2019,8/6/2019,78.0,Unknown,215891.66,Premium,Credit card,Month-to-month,0.0,Yes,37.76,0,Yes,Xiaomi A49,Unknown,Sawa kabisa!,No
CUST000995,22.0,M,Kisumu,Unknown,27-Jul-19,8/20/2019,74.0,2394.14,177178.6,Premium,M-Pesa,One year,3.0,Yes,0.0,0,Yes,Unknown,Google,Unknown,No
CUST000996,20.0,female,Meru,Kiambu,28-Sep-22,6/24/2023,35.0,-239.74,Unknown,Basic,MPesa,Month-to-month,0.0,0,0.0,No,No,Realme Y41,Unknown,Unknown,Yes
CUST000997,40.0,Unknown,Niarobi,Nakuru,9/24/2021,1/26/2022,48.0,562.18,26853.47,Basic,Credit card,Unknown,4.0,Yes,73.13,Yes,No,Unknown,Unknown,Overcharged? Not sure.,Yes
CUST000998,26.0,female,Machakos,Nakuru,5/30/2020,14/01/2021,64.0,861.83, ,Basic,M-Pesa,Month-to-month,1.0,N,0.0,0,No,Samsung S14,Google,Network drops sometimes in the evening. ASAP,No
CUST000999,34.0,male,Niarobi,Nyeri,4/20/2021,21-Sep-21,53.0,866.69,45861.48,Basic,Credit card,Month-to-month,0.0,0,26.35,Yes,yes,Infinix Note44,TV,Unknown,No
CUST001000,18.0,Other,Eldoret,Uasin Gishu,10/9/2019,21/10/2019,71.0,922.61,65753.85,Basic,Credit card,Month-to-month,2.0,0,26.35,1,No,Realme Y41,Unknown,Network drops sometimes in the evening.,No
CUST001001,34.0,Female,Kisumu,Meru,3/20/2025,13/11/2026,5.0,1842.37,9249.51,Standard,MPesa,Month-to-month,1.0,N,0.0,1,No,Realme C59,Unknown,App keeps logging me out.,No
CUST001002,46.0,M,Kisumu,Kiambu,4/28/2021,2021/13/40,53.0,2624.08,139173.54,Premium,Mpesa,One year,1.0,TRUE,94.45,1,no,Unknown,Facebook,Unknown,No
CUST001003,52.0,female,Kisumu,Mombasa,29/07/2025,6/5/2026,1.0,83395.08,83222.18,Standard,Unknown,One year,1.0,N,0.0,Yes,No,Xiaomi P59,Friend,Too expensive for the value.,No
CUST001004,41.0,M,Eldoret,Unknown,6/3/2021,2/5/2022,51.0,507,"26,131.65",Basic,Mpesa,One year,4.0,Y,45.34,No,Yes,Oppo S69,Facebook,Too expensive for the value.,Yes
CUST001005,15.0,F,Nyeri,Kisumu,8/12/2021,10/3/2021,49.0,1383.15,"67,683.61",Standard,M-Pesa,Month-to-month,3.0,No,0.0,No,no,Huawei Y16,Unknown,Unknown,No
CUST001006,63.0,F,Nairobi,Nairobi,9/7/2022,24/09/2022,36.0,857.09,31247.6,Basic,Cash,Two year,5.0,1,65.37,Yes,no,Apple S44,X,"Stable internet, happy so far.",Yes
CUST001007,45.0,Other,Mombasa,Meru,27/08/2020,13-May-21,61.0,1507.86,Unknown,Standard,Mpesa,One year,2.0,1,81.59,0,no,Oppo Y82,Unknown,Support was helpful via M-Pesa reversal.,No
CUST001008,25.0,Female,Kisumu,Machakos,12/1/2019,4/7/2019,80.0,703.23, ,Basic,Credit card,One year,0.0,Y,67.43,No,no,Vivo Y29,Facebook,Overcharged? Not sure.,No
CUST001009,20.0,Other,Machakos,Nakuru,9-Feb-22,18/05/2022,43.0,1785.97,77233.57,Standard,MPesa,Month-to-month,0.0,TRUE,80.03,Yes,no,Unknown,Billboard,Support was helpful via M-Pesa reversal.??,Yes
CUST001010,46.0,F,Thika,Unknown,6/16/2020,10/14/2020,63.0,"KES 2,959.93",186467.66,Premium,Cash,One year,2.0,1,39.26,0,no,Xiaomi A85,Unknown,Unknown,No
CUST001011,29.0,female,Mombasa,Mombasa,21/01/2025,1/7/2025,7.0,"1,023.33",7185.82,Standard,Mpesa,Unknown,1.0,0,0.0,No,Yes,Huawei Note11,Unknown,Sawa kabisa!,No
CUST001012,28.0,Other,Nakuru,Kisumu,23-Oct-21,23/03/2022,47.0,983.41,Unknown,Basic,Credit card,One year,1.0,Yes,24.64,No,No,Realme Y41,Billboard,Customer care took long to respond.,No
CUST001013,40.0,Male,Thika,Nakuru,12/15/2020,3/22/2024,57.0,"KES 1,730.63",98610.68,Standard,Credit card,One year,1.0,0,0.0,1,No,Tecno S84,Google,Too expensive for the value.,No
CUST001014,54.0,Male,Meru,Mombasa,3/26/2020,5/26/2020,66.0,825.89,54573.43,Basic,Unknown,Month-to-month,2.0,Yes,106.77,No,Yes,Huawei Y16,Unknown,Unknown,No
CUST001015,34.0,Other,Eldoret,Nairobi,16-Apr-19,6/6/2019,77.0,510.63,39524.42,Basic,M-Pesa,Month-to-month,4.0,1,72.27,No,yes,Xiaomi A30,Billboard,Network drops sometimes in the evening.,No
CUST001016,33.0,F,Mombasa,Kiambu,23/06/2020,3-Jul-20,63.0,1780.66,112310.6,Standard,Mpesa,Month-to-month,3.0,0,0.0,0,no,Samsung S29,Unknown,Too expensive for the value.,No
CUST001017,17.0,female,Nairobi,Machakos,3/2/2019,4/2/2019,79.0,1222.4,96075.4,Standard,MPesa,One year,3.0,0,0.0,No,Yes,Huawei C80,X,Too expensive for the value.,No
CUST001018,17.0,Other,Thika,Kisumu,7-Jan-23,8/29/2025,32.0,1828.63, ,Standard,Credit card,One year,0.0,N,26.35,1,No,Tecno Y78,Unknown,Customer care took long to respond.??,Yes
CUST001019,52.0,F,Thika,Nakuru,8/8/2025,12/20/2025,0.0,630.53,-160.52,Basic,M-Pesa,Month-to-month,2.0,0,0.0,Yes,yes,Oppo Note35,Unknown,Unknown,No
CUST001020,28.0,Female,Meru,Nyeri,8/19/2022,19/11/2022,37.0,576.97,21251.86,Basic,Cash,Month-to-month,0.0,N,0.0,0,yes,Tecno Note5,X,Support was helpful via M-Pesa reversal.!!!,No
CUST001021,41.0,Female,Nairobi ,Kisumu,12/14/2020,3/28/2021,57.0,734.55,41904.62,Basic,Unknown,Month-to-month,2.0,1,37.33,0,Yes,Samsung A36,Unknown,Great service!,No
CUST001022,38.0,F,Eldoret,Nyeri,22/12/2021,4/3/2022,45.0,1403.92,62752.56,Standard,Bank transfer,One year,2.0,1,122.97,Yes,no,Apple P45,Unknown,App keeps logging me out.,Yes
CUST001023,45.0,female,Thika,Kisumu,3/8/2019,24/08/2019,74.0,1239.81,92161.75,Standard,Mpesa,One year,0.0,0,0.0,Yes,Yes,Vivo A28,Friend,Unknown,No
CUST001024,24.0,Other,Niarobi,Machakos,2021/13/40,12/11/2020,63.0,1572.91,98916,Standard,Credit card,Unknown,2.0,TRUE,56.98,Yes,yes,Huawei A59,Unknown,Unknown,Yes
CUST001025,17.0,Female,Naivasha,Nairobi,9/21/2023,25-May-26,23.0,1832.51,42112.28,Standard,M-Pesa,Two year,1.0,N,26.35,0,yes,Realme S32,Google,Support was helpful via M-Pesa reversal.,No
CUST001026,37.0,female,Niarobi,Nairobi,11/24/2024,5/6/2025,9.0,1469.57,"12,981.24",Standard,MPesa,Two year,1.0,No,0.0,1,yes,Samsung A76,Billboard,"Stable internet, happy so far.",Yes
CUST001027,24.0,male,Thika,Kisumu,10/4/2020,3/18/2020,65.0,806.18,52765.86,Basic,Unknown,One year,1.0,0,0.0,0,Yes,Apple P45,Billboard,"Stable internet, happy so far.",No
CUST001028,27.0,male,Niarobi,Uasin Gishu,18-Sep-19,12/26/2019,72.0,710.81,Unknown,Basic,Unknown,Month-to-month,2.0,0,0.0,Yes,yes,Tecno A72,Unknown,Sawa kabisa!,No
CUST001029,33.0,M,Mombasa,Kisumu,4/5/2024,6/30/2024,16.0,KES 911.43,14529.72,Unknown,Unknown,Month-to-month,2.0,FALSE,0.0,No,no,Apple A12,Radio,Network drops sometimes in the evening. (pls),Yes
CUST001030,31.0,F,Machakos,Nairobi,1/22/2023,13/10/2023,31.0,717.69,22247.26,Basic,M-Pesa,One year,1.0,TRUE,41.32,Yes,Yes,Oppo C32,Twitter/X,"Stable internet, happy so far.",No
CUST001031,25.0,F,Nrb,Nairobi,10/3/2024,26/09/2026,11.0,-335.93,-3561.92,Standard,Credit card,One year,2.0,N,0.0,0,yes,Tecno S30,Unknown,Network drops sometimes in the evening.,No
CUST001032,-3.0,Female,Nairobi ,Uasin Gishu,28/08/2025,4/28/2026,0.0,743.77,387.97,Basic,Cash,Month-to-month,3.0,Yes,101.65,No,Yes,Infinix P1,Billboard,Overcharged? Not sure.,Yes
CUST001033,52.0,Other,Thika,Unknown,3/22/2020,8/30/2020,39.0,2998.58,Unknown,Premium,Mpesa,One year,3.0,No,26.35,0,no,Xiaomi A30,Radio,Switching from competitor soon.,No
CUST001034,29.0,male,Naivasha,Nyeri,1/26/2024,14/02/2024,19.0,1844.81,Unknown,Standard,M-Pesa,1-yr,1.0,TRUE,51.19,0,No,Infinix Note44,X,Overcharged? Not sure.,No
CUST001035,4.0,F,Nakuru,Nakuru,8/25/2024,12/5/2024,12.0,2812.19,33693.78,Premium,M-Pesa,Month-to-month,1.0,FALSE,0.0,Yes,yes,Nokia C88,TV,Too expensive for the value.,No
CUST001036,44.0,Other,Machakos,Nairobi,26/06/2021,23/01/2022,51.0,666.41,34149.38,Basic,MPesa,Month-to-month,4.0,1,91.49,No,yes,Unknown,TV,Sawa kabisa!,No
CUST001037,29.0,female,Nairobi ,Mombasa,27/06/2019,19/07/2019,75.0,1643.3,Unknown,Standard,Unknown,Month-to-month,0.0,N,0.0,No,no,Huawei C80,Unknown,Fiber upgrade requested.,Yes
CUST001038,33.0,male,Meru,Unknown,11/5/2024,3/1/2027,10.0,661.5,Unknown,Basic,M-Pesa,One year,1.0,0,26.35,No,yes,Apple Y34,Friend,Great service!,No
CUST001039,27.0,M,Machakos,Nakuru,5/20/2022,7-Apr-23,40.0,2926.93,116785.01,Premium,Credit card,Month-to-month,2.0,No,0.0,Yes,Yes,Unknown,Radio,Unknown,Yes
CUST001040,43.0,F,Mombasa,Kiambu,20-Feb-24,3/19/2024,18.0,1075.75,19467.39,Standard,Credit card,Month-to-month,2.0,TRUE,80.59,Yes,no,Huawei Y38,Unknown,Overcharged? Not sure.,No
CUST001041,23.0,F,Meru,Nairobi,8/5/2019,6/22/2019,77.0,2601.49,200364.66,Premium,MPesa,Two year,2.0,N,0.0,Yes,No,Tecno Y78,Billboard,Please call me back.,No
CUST001042,34.0,Unknown,Thika,Kisumu,7/9/2019,1/10/2019,72.0,1950.22,140210.04,Standard,MPesa,One year,3.0,FALSE,0.0,Yes,no,Apple Y34,Unknown,Unknown,No
CUST001043,29.0,Female,Kisumu,Uasin Gishu,15/05/2024,3/1/2025,39.0,2430.41,Unknown,Premium,Unknown,One year,1.0,1,71.76,Yes,No,Apple Y34,Google,App keeps logging me out.,No
CUST001044,32.0,Unknown,Unknown,Nyeri,4/7/2023,8/27/2023,26.0,943.3,24288.29,Basic,Cash,2-yr,2.0,FALSE,0.0,Yes,yes,Realme Note51,Billboard,Network drops sometimes in the evening.,No
CUST001045,41.0,female,Machakos,Nairobi,10/13/2023,7/5/2024,23.0,68460.82,1574796.95,Basic,Mpesa,Month-to-month,2.0,FALSE,26.35,Yes,no,Xiaomi P59,Unknown,Great service!,No
CUST001046,45.0,male,Nairobi,Nakuru,3/18/2020,3/18/2020,66.0,2562.54,169295.46,Premium,Bank transfer,Month-to-month,1.0,TRUE,19.52,No,no,Oppo C32,Radio,Customer care took long to respond.,No
CUST001047,43.0,Female,Niarobi,Unknown,1/7/2024,24-Mar-25,14.0,782.16,Unknown,Basic,MPesa,Month-to-month,3.0,Yes,128.97,1,yes,Infinix S90,Twitter/X,Network drops sometimes in the evening.,No
CUST001048,57.0,F,Kisumu,Kisumu,22/12/2023,21-Mar-24,20.0,1030.71,20678.18,Standard,MPesa,Month-to-month,2.0,N,26.35,0,yes,Xiaomi A30,Billboard,Support was helpful via M-Pesa reversal.,No
CUST001049,37.0,Other,Nairobi ,Mombasa,10/29/2019,4-Sep-20,71.0,1628.17,"115,820.34",Standard,Bank transfer,One year,2.0,TRUE,115.63,0,yes,Samsung C70,X,Unknown,Yes
CUST001050,20.0,M,Unknown,Nakuru,11/27/2019,1/11/2021,70.0,3873.06, ,Premium,Bank transfer,Two year,1.0,Yes,51.03,No,Yes,Nokia C88,Unknown,Please call me back.,No
CUST001051,40.0,Male,Nyeri,Mombasa,8/12/2022,8/14/2022,39.0,Unknown,Unknown,Basic,M-Pesa,Month-to-month,6.0,TRUE,42.17,No,Yes,Huawei C80,Unknown,Unknown,No
CUST001052,31.0,Male,Machakos,Unknown,8/30/2020,22-Sep-20,61.0,2106.29,"128,618.07",Premium,Mpesa,Month-to-month,0.0,No,26.35,0,no,Huawei P74,Unknown,Switching from competitor soon.,Yes
CUST001053,35.0,male,Kisumu,Unknown,27/09/2019,5/11/2019,72.0,2335.8,167756.6,Premium,Bank transfer,Month-to-month,4.0,No,26.35,Yes,Yes,Infinix Note29,X,Too expensive for the value.,No
CUST001054,30.0,Other,Nyeri,Nairobi,5/31/2020,2/9/2021,39.0,Unknown,Unknown,Premium,Bank transfer,Month-to-month,4.0,Y,65.88,0,Unknown,Vivo A28,Radio,Too expensive for the value.,No
CUST001055,57.0,Male,Nakuru,Meru,31-Jan-22,1/27/2022,43.0,743.12,32128.15,Basic,Cash,Month-to-month,2.0,0,0.0,No,yes,Oppo S69,Billboard,Switching from competitor soon.,No
CUST001056,28.0,male,Meru,Kiambu,25-Jul-25,8/19/2025,1.0,Unknown,Unknown,Standard,MPesa,Two year,4.0,TRUE,54.08,0,no,Tecno A72,X,Support was helpful via M-Pesa reversal.,No
CUST001057,19.0,male,Kisumu,Mombasa,24-Feb-25,25-Apr-26,6.0,1300.51, ,Standard,Credit card,Month-to-month,0.0,Yes,53.03,0,Yes,Xiaomi A85,Facebook,Too expensive for the value.,Yes
CUST001058,27.0,female,Eldoret,Nyeri,8/24/2022,11/22/2022,36.0,661.5,23605.7,Basic,MPesa,Month-to-month,2.0,Y,94.11,Yes,Yes,Infinix Note29,Radio,Customer care took long to respond.,No
CUST001059,32.0,F,Eldoret,Unknown,4/10/2023,6/10/2023,29.0,993.26,Unknown,Basic,Cash,Unknown,2.0,N,0.0,0,Yes,Realme S32,Unknown,"Stable internet, happy so far.",No
CUST001060,32.0,Male,Mombasa,Nairobi,12/13/2024,15-Mar-25,7.0,806.64,5557.01,Basic,MPesa,Unknown,1.0,N,0.0,No,Unknown,Unknown,Unknown,Fiber upgrade requested.,No
CUST001061,60.0,F,Nairobi ,Nakuru,4/22/2022,5/24/2022,41.0,901.59, ,Basic,Credit card,Month-to-month,2.0,Y,64.79,No,yes,Huawei C80,Google,Support was helpful via M-Pesa reversal.,Yes
CUST001062,47.0,M,Nairobi,Mombasa,2-Feb-24,2-Feb-24,19.0,KES 562.25,10542.56,Basic,MPesa,Two year,1.0,Y,90.02,No,no,Nokia P27,Unknown,Overcharged? Not sure.,No
CUST001063,34.0,F,Kisumu,Kiambu,1/9/2024,12/11/2024,12.0,1700.6,20619.84,Standard,Mpesa,Month-to-month,2.0,0,0.0,0,No,Nokia C88,Friend,Network drops sometimes in the evening.,No
CUST001064,36.0,M,Kisumu,Nakuru,29/10/2023,20/12/2024,22.0,1534,33834.42,Standard,Credit card,Month-to-month,4.0,N,0.0,0,No,Oppo C89,Unknown,Great service!,Yes
CUST001065,145.0,Other,Nyeri,Nakuru,11/2/2020,5/20/2020,67.0,KES -255.35, ,Standard,Mpesa,Month-to-month,2.0,TRUE,46.28,Yes,no,Unknown,TV,Customer care took long to respond.,Yes
CUST001066,26.0,Unknown,Naivasha,Machakos,13/04/2020,10/15/2020,65.0,834.09,53798.87,Basic,Mpesa,Month-to-month,0.0,1,27.15,Yes,Yes,Tecno S30,TV,Fiber upgrade requested.,No
CUST001067,23.0,Other,Mombasa,Kiambu,3/8/2025,5/2/2025,6.0,1834.15,10692.98,Standard,MPesa,Month-to-month,4.0,N,26.35,No,No,Infinix Note44,Unknown,Great service!,Yes
CUST001068,31.0,male,Machakos,Uasin Gishu,30/05/2021,8/9/2021,51.0,1730.34,87836.48,Standard,Credit card,Month-to-month,2.0,Yes,119.56,Yes,Yes,Realme Note51,TV,Unknown,No
CUST001069,54.0,Female,Thika,Meru,10/28/2023,2-May-24,22.0,966.22,21363.48,Basic,Mpesa,Month-to-month,3.0,0,26.35,No,no,Tecno Note5,TV,Too expensive for the value. (pls),No
