customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST001007,45.0,Other,Meru,27/08/2020,13-May-21,61.0,1507.86,,2.0,1,81.59,0,0,Oppo Y82,,Support was helpful via M-Pesa reversal.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST001008,25.0,Female,Machakos,12/1/2019,4/7/2019,80.0,703.23, ,0.0,Y,67.43,No,0,Vivo Y29,Facebook,Overcharged? Not sure.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST001009,20.0,Other,Nakuru,9-Feb-22,18/05/2022,43.0,1785.97,77233.57,0.0,TRUE,80.03,Yes,0,,Billboard,Support was helpful via M-Pesa reversal.??,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001010,46.0,F,,6/16/2020,10/14/2020,63.0,"KES 2,959.93",186467.66,,1,39.26,0,0,Xiaomi A85,,,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
CUST001011,29.0,1,Mombasa,21/01/2025,1/7/2025,7.0,"1,023.33",7185.82,1.0,0,0.0,No,Yes,Huawei Note11,,Sawa kabisa!,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
CUST001012,28.0,Other,Kisumu,23-Oct-21,23/03/2022,47.0,983.41,,1.0,Yes,24.64,No,No,Realme Y41,Billboard,Customer care took long to respond.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST001013,40.0,Male,Nakuru,12/15/2020,3/22/2024,57.0,"KES 1,730.63",98610.68,1.0,0,0.0,1,No,Tecno S84,Google,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
CUST001014,54.0,Male,Mombasa,3/26/2020,5/26/2020,66.0,825.89,54573.43,2.0,Yes,106.77,No,Yes,Huawei Y16,,,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST001015,,Other,Nairobi,16-Apr-19,6/6/2019,77.0,510.63,39524.42,4.0,1,72.27,No,1,Xiaomi A30,Billboard,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001016,33.0,F,Kiambu,23/06/2020,3-Jul-20,63.0,1780.66,112310.6,3.0,0,0.0,0,0,Samsung S29,,Too expensive for the value.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST001017,17.0,1,Machakos,3/2/2019,4/2/2019,79.0,1222.4,96075.4,3.0,0,0.0,No,Yes,Huawei C80,X,Too expensive for the value.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
CUST001018,17.0,Other,Kisumu,7-Jan-23,8/29/2025,32.0,1828.63, ,0.0,N,,1,No,Tecno Y78,,Customer care took long to respond.??,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
CUST001019,52.0,F,Nakuru,8/8/2025,12/20/2025,0.0,630.53,-160.52,2.0,0,0.0,Yes,1,Oppo Note35,,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
CUST001020,28.0,Female,Nyeri,8/19/2022,19/11/2022,37.0,576.97,21251.86,0.0,N,0.0,0,1,Tecno Note5,X,Support was helpful via M-Pesa reversal.!!!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001021,41.0,Female,Kisumu,12/14/2020,3/28/2021,57.0,734.55,41904.62,2.0,1,37.33,0,Yes,Samsung A36,,Great service!,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST001022,38.0,F,Nyeri,22/12/2021,4/3/2022,45.0,1403.92,62752.56,2.0,1,122.97,Yes,0,Apple P45,,App keeps logging me out.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST001023,45.0,1,Kisumu,3/8/2019,24/08/2019,74.0,1239.81,92161.75,0.0,0,0.0,Yes,Yes,Vivo A28,Friend,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
CUST001024,24.0,Other,Machakos,2021/13/40,12/11/2020,63.0,1572.91,98916,2.0,TRUE,56.98,Yes,1,Huawei A59,,,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
CUST001025,17.0,Female,Nairobi,9/21/2023,25-May-26,23.0,1832.51,42112.28,1.0,N,,0,1,Realme S32,Google,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
CUST001026,37.0,1,Nairobi,11/24/2024,5/6/2025,9.0,1469.57,"12,981.24",1.0,No,0.0,1,1,Samsung A76,Billboard,"Stable internet, happy so far.",Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
CUST001027,24.0,0,Kisumu,10/4/2020,3/18/2020,65.0,806.18,52765.86,1.0,0,0.0,0,Yes,Apple P45,Billboard,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
CUST001028,27.0,0,Uasin Gishu,18-Sep-19,12/26/2019,72.0,710.81,,2.0,0,0.0,Yes,1,Tecno A72,,Sawa kabisa!,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST001029,33.0,M,Kisumu,4/5/2024,6/30/2024,16.0,KES 911.43,14529.72,2.0,FALSE,0.0,No,0,Apple A12,Radio,Network drops sometimes in the evening. (pls),Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST001030,31.0,F,Nairobi,1/22/2023,13/10/2023,31.0,717.69,22247.26,1.0,TRUE,41.32,Yes,Yes,Oppo C32,Twitter/X,"Stable internet, happy so far.",No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST001031,25.0,F,Nairobi,10/3/2024,26/09/2026,11.0,-335.93,-3561.92,2.0,N,0.0,0,1,Tecno S30,,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST001032,-3.0,Female,Uasin Gishu,28/08/2025,4/28/2026,0.0,743.77,387.97,3.0,Yes,101.65,No,Yes,Infinix P1,Billboard,Overcharged? Not sure.,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001033,52.0,Other,,3/22/2020,8/30/2020,,2998.58,,3.0,No,,0,0,Xiaomi A30,Radio,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
CUST001034,29.0,0,Nyeri,1/26/2024,14/02/2024,19.0,1844.81,,1.0,TRUE,51.19,0,No,Infinix Note44,X,Overcharged? Not sure.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
CUST001035,4.0,F,Nakuru,8/25/2024,12/5/2024,12.0,2812.19,33693.78,1.0,FALSE,0.0,Yes,1,Nokia C88,TV,Too expensive for the value.,No,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
CUST001036,44.0,Other,Nairobi,26/06/2021,23/01/2022,51.0,666.41,34149.38,4.0,1,91.49,No,1,,TV,Sawa kabisa!,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001037,29.0,1,Mombasa,27/06/2019,19/07/2019,75.0,1643.3,,0.0,N,0.0,No,0,Huawei C80,,Fiber upgrade requested.,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST001038,33.0,0,,11/5/2024,3/1/2027,10.0,661.5,,1.0,0,,No,1,Apple Y34,Friend,Great service!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST001039,27.0,M,Nakuru,5/20/2022,7-Apr-23,40.0,2926.93,116785.01,,No,0.0,Yes,Yes,,Radio,,Yes,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
CUST001040,43.0,F,Kiambu,20-Feb-24,3/19/2024,18.0,1075.75,19467.39,2.0,TRUE,80.59,Yes,0,Huawei Y38,,Overcharged? Not sure.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001041,23.0,F,Nairobi,8/5/2019,6/22/2019,77.0,2601.49,200364.66,,N,0.0,Yes,No,Tecno Y78,Billboard,Please call me back.,No,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
CUST001042,,,Kisumu,7/9/2019,1/10/2019,72.0,1950.22,140210.04,3.0,FALSE,0.0,Yes,0,Apple Y34,,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
CUST001043,29.0,Female,Uasin Gishu,15/05/2024,3/1/2025,,2430.41,,1.0,1,71.76,Yes,No,Apple Y34,Google,App keeps logging me out.,No,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
CUST001044,32.0,,Nyeri,4/7/2023,8/27/2023,26.0,943.3,24288.29,2.0,FALSE,0.0,Yes,1,Realme Note51,Billboard,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
CUST001045,41.0,1,Nairobi,10/13/2023,7/5/2024,23.0,68460.82,1574796.95,2.0,FALSE,,Yes,0,Xiaomi P59,,Great service!,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001046,45.0,0,Nakuru,3/18/2020,3/18/2020,66.0,2562.54,169295.46,1.0,TRUE,19.52,No,0,Oppo C32,Radio,Customer care took long to respond.,No,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST001047,43.0,Female,,1/7/2024,24-Mar-25,14.0,782.16,,3.0,Yes,128.97,1,1,Infinix S90,Twitter/X,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001048,57.0,F,Kisumu,22/12/2023,21-Mar-24,20.0,1030.71,20678.18,2.0,N,,0,1,Xiaomi A30,Billboard,Support was helpful via M-Pesa reversal.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001049,37.0,Other,Mombasa,10/29/2019,4-Sep-20,71.0,1628.17,"115,820.34",2.0,TRUE,115.63,0,1,Samsung C70,X,,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST001050,20.0,M,Nakuru,11/27/2019,1/11/2021,70.0,3873.06, ,1.0,Yes,51.03,No,Yes,Nokia C88,,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
CUST001051,40.0,Male,Mombasa,8/12/2022,8/14/2022,,,,6.0,TRUE,42.17,No,Yes,Huawei C80,,,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001052,31.0,Male,,8/30/2020,22-Sep-20,61.0,2106.29,"128,618.07",0.0,No,,0,0,Huawei P74,,Switching from competitor soon.,Yes,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST001053,35.0,0,,27/09/2019,5/11/2019,72.0,2335.8,167756.6,4.0,No,,Yes,Yes,Infinix Note29,X,Too expensive for the value.,No,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST001054,30.0,Other,Nairobi,5/31/2020,2/9/2021,,,,4.0,Y,65.88,0,,Vivo A28,Radio,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST001055,57.0,Male,Meru,31-Jan-22,1/27/2022,43.0,743.12,32128.15,2.0,0,0.0,No,1,Oppo S69,Billboard,Switching from competitor soon.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001056,28.0,0,Kiambu,25-Jul-25,8/19/2025,1.0,,,4.0,TRUE,54.08,0,0,Tecno A72,X,Support was helpful via M-Pesa reversal.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
CUST001057,19.0,0,Mombasa,24-Feb-25,25-Apr-26,6.0,1300.51, ,0.0,Yes,53.03,0,Yes,Xiaomi A85,Facebook,Too expensive for the value.,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001058,27.0,1,Nyeri,8/24/2022,11/22/2022,36.0,661.5,23605.7,2.0,Y,94.11,Yes,Yes,Infinix Note29,Radio,Customer care took long to respond.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001059,32.0,F,,4/10/2023,6/10/2023,29.0,993.26,,2.0,N,0.0,0,Yes,Realme S32,,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUST001060,32.0,Male,Nairobi,12/13/2024,15-Mar-25,7.0,806.64,5557.01,1.0,N,0.0,No,,,,Fiber upgrade requested.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CUST001061,60.0,F,Nakuru,4/22/2022,5/24/2022,41.0,901.59, ,2.0,Y,64.79,No,1,Huawei C80,Google,Support was helpful via M-Pesa reversal.,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST001062,47.0,M,Mombasa,2-Feb-24,2-Feb-24,19.0,KES 562.25,10542.56,1.0,Y,90.02,No,0,Nokia P27,,Overcharged? Not sure.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
CUST001063,,F,Kiambu,1/9/2024,12/11/2024,12.0,1700.6,20619.84,,0,0.0,0,No,Nokia C88,Friend,Network drops sometimes in the evening.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST001064,36.0,M,Nakuru,29/10/2023,20/12/2024,22.0,1534,33834.42,4.0,N,0.0,0,No,Oppo C89,,Great service!,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001065,145.0,Other,Nakuru,11/2/2020,5/20/2020,67.0,KES -255.35, ,2.0,TRUE,46.28,Yes,0,,TV,Customer care took long to respond.,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST001066,26.0,,Machakos,13/04/2020,10/15/2020,65.0,834.09,53798.87,0.0,1,27.15,Yes,Yes,Tecno S30,TV,Fiber upgrade requested.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001067,23.0,Other,Kiambu,3/8/2025,5/2/2025,6.0,1834.15,10692.98,4.0,N,,No,No,Infinix Note44,,Great service!,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001068,31.0,0,Uasin Gishu,30/05/2021,8/9/2021,51.0,1730.34,87836.48,2.0,Yes,119.56,Yes,Yes,Realme Note51,TV,,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001069,54.0,Female,Meru,10/28/2023,2-May-24,22.0,966.22,21363.48,3.0,0,,No,0,Tecno Note5,TV,Too expensive for the value. (pls),No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
CUST001070,26.0,0,Meru,24-Jul-21,31/10/2021,50.0,2463.6,122768.65,0.0,No,0.0,Yes,No,Realme S34,Billboard,"Stable internet, happy so far. (pls)",No,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST001071,19.0,Male,Nakuru,20-Oct-22,9/13/2022,35.0,"KES 1,751.49",61156.72,2.0,Y,90.96,No,0,Apple A12,Friend,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
CUST001072,16.0,F,Kiambu,1/2/2024,2021/13/40,19.0,827.9,15895.62,3.0,Yes,47.48,0,No,Vivo Note35,TV,Support was helpful via M-Pesa reversal. (pls),No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CUST001073,15.0,F,Kisumu,8/31/2023,3/26/2024,24.0,1447.46,34493.54,3.0,0,0.0,No,1,Realme Note51,X,,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST001074,57.0,F,Kiambu,25/01/2020,31/01/2020,68.0,561.75,,0.0,FALSE,0.0,Yes,Yes,Samsung S14,Radio,Network drops sometimes in the evening.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001075,36.0,Female,Mombasa,7/4/2022,5/23/2022,38.0,1920.54,72904.91,3.0,FALSE,0.0,1,No,Tecno S30,Radio,"Stable internet, happy so far.",No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
CUST001076,56.0,0,Kisumu,15-Oct-23,9/4/2023,23.0,"KES 1,147.84",26751.56,2.0,TRUE,11.97,1,Yes,,Friend,,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST001077,40.0,1,Machakos,4/7/2022,15-Sep-22,38.0,"KES 3,534.45",,3.0,TRUE,12.22,No,0,Xiaomi S38,Twitter/X,"Stable internet, happy so far.",No,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CUST001078,42.0,0,,11/10/2021,28/01/2022,46.0,637.36,29611.04,5.0,No,0.0,No,No,,,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST001079,47.0,Male,Kisumu,14-Mar-23,8/5/2023,30.0,"KES 1,292.56",38974.83,1.0,Y,48.44,1,Yes,Vivo A41,TV,Switching from competitor soon.,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST001080,26.0,Male,Nakuru,9/17/2020,4/11/2021,60.0,not available,35604.64,1.0,1,76.81,Yes,1,Apple A12,,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001081,41.0,F,,26-Apr-24,1/15/2025,16.0,, ,1.0,Yes,98.0,0,1,Vivo Y29,,Switching from competitor soon.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
CUST001082,42.0,0,Meru,2/10/2019,5-Feb-20,72.0,951.3,68290.51,2.0,1,55.27,1,1,Vivo A28,,Great service!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST001083,,Female,Nyeri,9/1/2020,3/11/2021,68.0,801.22,54156.16,2.0,No,0.0,1,Yes,Infinix S90,Twitter/X,Overcharged? Not sure.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001084,28.0,F,Nakuru,12/16/2019,3/23/2020,69.0,1158.32,80148.21,2.0,0,0.0,No,No,,Billboard,Switching from competitor soon.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001085,18.0,,Machakos,17/01/2020,9/3/2020,68.0,745.1, ,2.0,FALSE,0.0,1,0,Oppo C89,Radio,Sawa kabisa!,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST001086,27.0,Other,Kisumu,11/4/2023,12/14/2023,22.0,679.04,,2.0,N,0.0,1,Yes,Samsung C15,,Fiber upgrade requested.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST001087,34.0,Other,Machakos,1/31/2020,23-Sep-20,68.0,1970.26,134119.01,1.0,1,11.95,No,0,,Twitter/X,"Stable internet, happy so far.",Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST001088,20.0,M,Mombasa,7-Mar-23,6/29/2023,30.0,2175.87,,2.0,No,0.0,No,0,Oppo Note35,Billboard,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST001089,34.0,1,Kisumu,6/16/2020,10-Oct-21,63.0,1374.05,86354.42,2.0,No,,0,0,Xiaomi S9,X,Switching from competitor soon.,Yes,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST001090,36.0,0,Meru,3/28/2025,8/21/2025,5.0,750.28,,1.0,FALSE,0.0,No,0,Xiaomi A85,,Great service!,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
CUST001091,31.0,Other,Meru,3/9/2019,2/28/2020,73.0,680.78, ,0.0,1,11.48,0,,Samsung C15,Facebook,Overcharged? Not sure.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST001092,49.0,Female,Kiambu,7/30/2025,18-Dec-25,1.0,1942.69,1960.19,1.0,Yes,47.28,0,No,Samsung A36,Google,App keeps logging me out.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001093,145.0,Male,Nakuru,4/19/2025,3-Sep-25,,1886.01,,0.0,FALSE,0.0,No,Yes,Nokia P27,,,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
CUST001094,30.0,0,,19-Apr-25,3/18/2026,4.0,"KES 1,098.02",,2.0,0,0.0,No,Yes,,TV,Great service!,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
CUST001095,54.0,Female,Meru,12-Sep-22,16/08/2023,36.0,not available,,3.0,Yes,84.91,Yes,Yes,Nokia S48,Twitter/X,Too expensive for the value.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST001096,52.0,M,Mombasa,5/15/2020,11/7/2020,64.0,602.77, ,1.0,0,0.0,No,1,Oppo Y82,Radio,Sawa kabisa!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CUST001097,45.0,F,Nakuru,10/8/2023,1/9/2024,25.0,1381.72,34786.44,1.0,TRUE,71.91,No,1,Realme S32,Friend,Customer care took long to respond.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
CUST001098,52.0,M,Kiambu,19-Dec-22,3/9/2025,33.0,949.56,31476.64,3.0,Yes,37.59,1,No,Realme S34,Billboard,Overcharged? Not sure.,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST001099,18.0,M,Mombasa,29/09/2023,1/8/2024,23.0,820.8,19181.51,1.0,TRUE,62.95,No,,Tecno S30,,Switching from competitor soon.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
CUST001100,54.0,F,Kiambu,30-Jul-19,27-Jun-20,74.0,1751.55,129788.06,4.0,1,90.52,0,No,Realme S84,Billboard,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001101,27.0,0,Nakuru,24/03/2022,31-Jan-23,42.0,661.65,27605.88,1.0,Y,73.81,0,No,,Facebook,,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST001102,23.0,1,,2021/13/40,4/6/2022,38.0,1425.65,54216.16,2.0,No,,Yes,No,,Friend,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST001103,28.0,Other,Mombasa,11/12/2022,15/12/2022,33.0,660.53,21602.09,1.0,No,0.0,0,Yes,Nokia C88,,Customer care took long to respond.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST001104,27.0,Other,Mombasa,2/29/2020,20/11/2021,67.0,3024.99,202704,1.0,TRUE,79.2,0,0,Oppo S69,Friend,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
CUST001105,19.0,Male,Machakos,2021/13/40,7/20/2025,2.0,1322.95,2490.51,3.0,No,,1,No,Vivo Y29,Google,Please call me back.,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
CUST001106,17.0,Other,Nairobi,9/9/2024,10/20/2024,12.0,1782.08,21413.25,,0,,0,Yes,Samsung A76,Billboard,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST001107,43.0,Female,Kisumu,21-May-21,3/7/2022,-52.0,1489.11,,0.0,Y,86.43,1,Yes,Vivo A28,,Too expensive for the value.,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST001108,31.0,0,Kiambu,25-Sep-20,10/20/2020,60.0,1276.77,76596.62,0.0,1,72.86,0,0,Vivo Note35,Twitter/X,Switching from competitor soon.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST001109,,Male,Kiambu,5/29/2024,6/22/2024,15.0,931.82,13569.1,0.0,Yes,34.97,0,No,Infinix Note29,Billboard,"Stable internet, happy so far.",No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST001110,35.0,M,Nakuru,7/7/2021,11/18/2021,50.0,1391.25,69665.71,0.0,No,,1,1,Apple S44,Radio,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
