age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown
35.0,Nyeri,12/20/2020,5-Jul-21,57.0,1189.15,40709.825,0.0,1,33.83,1,0.0,Infinix S90,Unknown,Great service!,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
25.0,Nakuru,2/4/2021,23/08/2023,53.0,1848.33,40709.825,2.0,0,0.0,No,,Samsung C70,Billboard,Customer care took long to respond.??,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,Nairobi,18/01/2025,22-Mar-25,7.0,1069.57,40709.825,2.0,0,0.0,0,1.0,Xiaomi S9,Friend,Unknown,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
22.0,Nyeri,7/2/2023,11/1/2023,33.0,843.22,40709.825,0.0,0,0.0,Yes,1.0,Unknown,TV,Sawa kabisa!,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51.0,Nairobi,12/14/2024,9/2/2025,8.0,888.14,7309.7,2.0,1,48.79,No,1.0,Unknown,Google,Overcharged? Not sure.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,Kiambu,17/08/2024,7/13/2025,12.0,1169.85,14216.29,5.0,1,111.05,1,1.0,Xiaomi S9,Google,Customer care took long to respond.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39.0,Kisumu,1/21/2022,10/5/2022,44.0,1478.47,65268.0,1.0,1,61.21,0,1.0,Vivo A30,Unknown,Sawa kabisa!,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
51.0,Kisumu,4-Nov-20,10/30/2023,58.0,784.84,40709.825,1.0,1,0.0,1,0.0,Tecno A12,Unknown,App keeps logging me out.,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.0,Nakuru,11/18/2021,10/5/2022,46.0,1504.58,69248.71,3.0,0,0.0,No,,Oppo S69,Facebook,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
54.0,Meru,5/27/2024,8/31/2024,15.0,966.45,14396.92,0.0,0,0.0,Yes,1.0,Xiaomi A49,Google,Unknown,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25.0,Mombasa,4/23/2022,27/03/2022,41.0,1048.72,40709.825,2.0,0,0.0,1,0.0,Oppo S60,Billboard,Please call me back.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25.0,Nyeri,19/10/2022,23/12/2022,35.0,932.81,32626.47,4.0,1,64.14,1,0.0,Huawei A59,X,Too expensive for the value.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,Nyeri,4/16/2020,26-Mar-20,65.0,1612.85,105002.3,5.0,1,88.01,0,0.0,Infinix C70,Google,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,Mombasa,2/4/2024,27-Jul-24,-17.0,2656.45,40709.825,0.0,0,0.0,0,1.0,Infinix Note76,Google,Too expensive for the value.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
18.0,Meru,11/5/2019,5/24/2020,71.0,3285.41,40709.825,2.0,1,46.82,0,1.0,Nokia P27,Friend,Customer care took long to respond.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25.0,Meru,7/30/2020,5/10/2020,62.0,2114.62,130994.95,1.0,0,0.0,1,,Vivo A28,Google,Customer care took long to respond.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25.0,Nakuru,7/13/2021,18/02/2022,50.0,-218.82,40709.825,4.0,1,30.91,1,1.0,Huawei P74,Facebook,"Stable internet, happy so far.",No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34.0,Mombasa,16-Jun-23,18-Jul-23,27.0,518.05,13300.14,1.0,0,0.0,0,0.0,Infinix Note76,Unknown,Support was helpful via M-Pesa reversal.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20.0,Uasin Gishu,1-Apr-25,6-Apr-25,5.0,767.5,40709.825,3.0,1,33.51,1,0.0,Huawei A59,Radio,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46.0,Meru,2/7/2023,5/1/2023,31.0,3439.2,106544.02,2.0,1,65.2,0,1.0,Oppo S60,Unknown,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48.0,Meru,5-Jan-20,28/08/2020,68.0,1391.22,94733.78,2.0,1,36.91,No,1.0,Infinix S90,Unknown,Unknown,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43.0,Nakuru,6/5/2023,8/24/2023,27.0,921.3,24886.85,2.0,0,0.0,Yes,1.0,Samsung S14,Radio,Unknown,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.0,Unknown,2/27/2019,1/3/2019,79.0,1048.72,51792.57,3.0,0,26.1,1,1.0,Vivo A30,TV,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13.0,Nairobi,12/19/2021,5/8/2022,39.0,1874.46,40709.825,0.0,1,7.19,Yes,1.0,Apple P45,Twitter/X,App keeps logging me out.,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.0,Nairobi,6-Jan-25,2021/13/40,8.0,3024.98,40709.825,3.0,1,25.62,No,0.0,Nokia S48,Google,"Stable internet, happy so far.",Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26.0,Machakos,5/21/2020,17/10/2020,64.0,998.68,63661.63,3.0,1,49.35,No,1.0,Oppo S60,Google,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,Nyeri,2/6/2024,5/10/2025,19.0,1048.72,40709.825,2.0,1,60.29,Yes,0.0,Xiaomi A49,Google,Great service!...,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42.0,Mombasa,12/9/2021,6/6/2023,45.0,741.81,33739.09,1.0,1,94.24,1,1.0,Infinix Note29,Unknown,Fiber upgrade requested.,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47.0,Uasin Gishu,7/22/2025,7/8/2025,1.0,887.79,868.55,2.0,0,0.0,Yes,0.0,Samsung A36,Facebook,Customer care took long to respond.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.0,Uasin Gishu,4/10/2023,1/23/2024,29.0,1771.99,40709.825,2.0,1,44.79,Yes,1.0,Oppo C32,Radio,App keeps logging me out.,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30.0,Uasin Gishu,2-Mar-23,14/03/2023,30.0,1907.45,40709.825,2.0,0,26.1,No,1.0,Infinix P1,Unknown,Sawa kabisa!,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0,Nairobi,19-Mar-20,7/24/2020,66.0,3067.14,40709.825,4.0,0,0.0,Yes,0.0,Infinix Note29,Twitter/X,Customer care took long to respond.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
38.0,Kiambu,8/15/2021,5/7/2021,49.0,1804.12,88147.29,3.0,0,0.0,1,0.0,Oppo Y82,X,Fiber upgrade requested.,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
33.0,Meru,4/15/2024,8/13/2024,16.0,1077.22,17331.83,1.0,1,77.2,Yes,1.0,Xiaomi S9,Unknown,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34.0,Mombasa,13/04/2019,3/24/2019,77.0,551.72,42499.3,0.0,1,41.68,No,1.0,Tecno Note5,Friend,Network drops sometimes in the evening.,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,Mombasa,4/18/2025,5/24/2025,4.0,586.47,2145.82,0.0,0,0.0,No,1.0,Apple Note13,Twitter/X,App keeps logging me out.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.0,Uasin Gishu,5-Sep-22,9-Jan-23,36.0,1597.6,57649.6,4.0,1,11.24,Yes,0.0,Nokia C88,Facebook,Switching from competitor soon.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
36.0,Nyeri,25-Jun-21,8/23/2021,51.0,1481.26,40709.825,3.0,1,33.35,1,,Samsung C15,X,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
30.0,Meru,16-Sep-19,11/29/2021,72.0,904.62,65199.59,1.0,0,0.0,No,1.0,Apple A12,Unknown,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,Nakuru,3/16/2024,12/9/2024,39.0,-321.76,40709.825,4.0,1,81.91,0,0.0,Oppo C89,Unknown,Unknown,No,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
30.0,Kiambu,5/22/2022,17-Dec-22,39.0,1090.77,40709.825,4.0,1,51.4,No,,Unknown,Unknown,App keeps logging me out.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
14.0,Nakuru,31-Jul-23,12/9/2023,25.0,759.0,19196.87,3.0,1,87.8,0,1.0,Tecno S84,Facebook,Unknown,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28.0,Nakuru,22/04/2020,23-Jan-21,65.0,1048.72,247111.6,4.0,0,0.0,No,0.0,Oppo C89,Google,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
38.0,Mombasa,7/26/2020,9/14/2020,62.0,769.98,40709.825,1.0,0,0.0,Yes,1.0,Nokia C88,TV,Fiber upgrade requested.,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.0,Machakos,7/5/2019,12/5/2019,75.0,1200.27,40709.825,0.0,0,26.1,Yes,1.0,Realme Y41,Billboard,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
26.0,Mombasa,2-Jun-19,11/25/2019,76.0,1374.01,104265.08,0.0,1,98.71,0,0.0,Xiaomi A49,Friend,Sawa kabisa!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.0,Uasin Gishu,5/31/2022,2-Sep-22,39.0,819.98,32079.86,1.0,1,17.85,Yes,0.0,Unknown,Unknown,Too expensive for the value.,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53.0,Meru,7/10/2024,31/07/2024,14.0,925.97,12839.57,1.0,0,0.0,Yes,,Huawei C80,X,Please call me back.,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,Nairobi,20/04/2020,25-Nov-22,65.0,579.4,40709.825,5.0,0,26.1,Yes,0.0,Unknown,Google,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
39.0,Kiambu,2/3/2020,25/04/2020,-68.0,774.4,40709.825,1.0,1,56.28,1,1.0,Xiaomi S9,Google,Too expensive for the value.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33.0,Nakuru,8/19/2021,28-Aug-21,49.0,1060.2,40709.825,2.0,1,82.17,Yes,0.0,Nokia P27,Billboard,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55.0,Uasin Gishu,1/10/2025,12/25/2024,7.0,1631.04,40709.825,3.0,1,2.73,No,1.0,Huawei Y38,Google,Switching from competitor soon.,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30.0,Meru,7/9/2020,10/6/2021,62.0,801.05,40709.825,2.0,1,105.48,0,1.0,Infinix Note44,Unknown,Support was helpful via M-Pesa reversal.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,Meru,5/11/2023,4/11/2024,28.0,1144.75,32074.85,3.0,0,0.0,No,1.0,Huawei Y16,Unknown,Fiber upgrade requested.,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40.0,Nakuru,2/2/2024,9/19/2025,24.0,1238.12,40709.825,5.0,0,0.0,Yes,1.0,Tecno Note5,Google,Please call me back.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36.0,Nakuru,28-Feb-23,3/15/2024,30.0,1817.41,54855.01,5.0,0,26.1,Yes,1.0,Nokia S48,Friend,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
52.0,Machakos,1/21/2025,1-Jan-25,7.0,3787.82,26349.78,0.0,1,94.54,0,0.0,Tecno S30,TV,Unknown,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27.0,Kiambu,13/09/2023,7/12/2024,24.0,863.65,20696.42,2.0,0,26.1,No,0.0,Samsung S29,Twitter/X,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43.0,Meru,2/8/2025,21-Aug-25,1.0,1048.72,2538.38,3.0,0,26.1,Yes,,Apple A12,Unknown,Sawa kabisa!,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26.0,Unknown,24-Sep-20,1/19/2021,60.0,2636.46,158030.05,1.0,1,122.92,1,1.0,Nokia C47,Radio,Overcharged? Not sure.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25.0,Nyeri,8/27/2023,17-Jul-25,24.0,720.54,17329.6,4.0,1,98.19,1,1.0,Oppo S69,Google,"Stable internet, happy so far.",No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44.0,Unknown,2/10/2020,2/16/2020,67.0,1059.16,71354.36,1.0,1,83.78,No,1.0,Unknown,Billboard,App keeps logging me out.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28.0,Unknown,27-Jun-24,4/23/2025,14.0,770.18,11034.81,3.0,1,40.75,1,0.0,Nokia S48,TV,Customer care took long to respond.,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,Nakuru,7/30/2023,10/30/2024,25.0,1325.57,33339.26,2.0,1,112.32,0,0.0,Oppo S60,Unknown,Overcharged? Not sure.,Yes,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
34.0,Nakuru,19/02/2022,5/14/2022,43.0,1183.56,40709.825,1.0,0,26.1,1,0.0,Tecno Note5,TV,Fiber upgrade requested.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.0,Nakuru,15-May-19,6/22/2019,76.0,1048.72,54758.86,1.0,1,63.33,0,0.0,Xiaomi A49,Unknown,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
41.0,Machakos,26-Feb-23,1-Mar-23,30.0,3466.1,103938.87,1.0,0,0.0,No,0.0,Huawei Note11,Unknown,Great service!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41.0,Nyeri,6/8/2021,7/16/2021,51.0,1048.72,126384.28,3.0,0,0.0,0,1.0,Tecno Note5,Twitter/X,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23.0,Kisumu,22/12/2023,8/31/2024,20.0,550.98,40709.825,2.0,1,57.88,1,1.0,Huawei Y16,Radio,Customer care took long to respond.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41.0,Nairobi,12/27/2023,18-Jul-24,20.0,635.03,13368.08,1.0,0,0.0,Yes,0.0,Samsung S29,Billboard,Fiber upgrade requested.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,Unknown,8/25/2021,15-Oct-21,49.0,1507.61,73900.82,2.0,0,26.1,1,0.0,Xiaomi S9,X,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
43.0,Nakuru,25-Jan-23,26-Jan-23,31.0,1048.72,59407.44,0.0,1,75.53,No,0.0,Apple Y34,Facebook,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
38.0,Kiambu,11/2/2020,2/3/2020,67.0,623.73,42191.13,4.0,0,0.0,0,0.0,Huawei P74,Radio,Customer care took long to respond.,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38.0,Nakuru,2/13/2023,10/4/2023,31.0,-271.61,-8493.14,1.0,0,26.1,No,1.0,Unknown,Twitter/X,Too expensive for the value.,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.0,Nairobi,2/8/2025,5/8/2025,6.0,1969.13,40709.825,0.0,1,53.84,No,1.0,Vivo A41,Google,Too expensive for the value.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.0,Nakuru,9/1/2023,9/30/2023,32.0,1385.84,44289.07,2.0,1,42.43,1,1.0,Apple Y34,X,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41.0,Unknown,9/6/2019,4/18/2020,73.0,1315.65,40709.825,0.0,1,54.93,No,0.0,Realme C59,Unknown,Sawa kabisa!,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,Nakuru,19-Jun-23,2021/13/40,26.0,3535.82,91855.12,1.0,0,26.1,Yes,0.0,Huawei P74,Unknown,Fiber upgrade requested.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30.0,Uasin Gishu,2/4/2022,13/07/2022,43.0,1048.72,39561.96,7.0,1,58.83,0,1.0,Realme S32,Radio,Unknown,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54.0,Nairobi,2/16/2021,1/24/2022,55.0,546.18,30246.99,3.0,0,26.1,1,1.0,Tecno A72,Facebook,Customer care took long to respond.,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50.0,Nyeri,15-May-20,17/07/2020,64.0,805.97,51686.56,1.0,1,27.25,0,0.0,Oppo Note35,Twitter/X,Network drops sometimes in the evening.,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26.0,Kisumu,6/2/2024,4/27/2024,19.0,2385.93,45074.56,0.0,1,58.49,0,1.0,Realme S32,X,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54.0,Uasin Gishu,1/11/2020,6/28/2020,68.0,1048.72,55319.5,2.0,1,78.6,0,0.0,Realme S32,Facebook,Unknown,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,Nakuru,18/05/2021,20-May-21,52.0,945.21,49154.93,1.0,0,0.0,No,1.0,Unknown,Billboard,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,Kiambu,29/03/2019,8/6/2019,78.0,1048.72,215891.66,0.0,1,37.76,0,1.0,Xiaomi A49,Unknown,Sawa kabisa!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22.0,Unknown,27-Jul-19,8/20/2019,74.0,2394.14,177178.6,3.0,1,0.0,0,1.0,Unknown,Google,Unknown,No,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
20.0,Kiambu,28-Sep-22,6/24/2023,35.0,-239.74,40709.825,0.0,0,0.0,No,0.0,Realme Y41,Unknown,Unknown,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,Nakuru,9/24/2021,1/26/2022,48.0,562.18,26853.47,4.0,1,73.13,Yes,0.0,Unknown,Unknown,Overcharged? Not sure.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26.0,Nakuru,5/30/2020,14/01/2021,64.0,861.83,40709.825,1.0,0,0.0,0,0.0,Samsung S14,Google,Network drops sometimes in the evening. ASAP,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.0,Nyeri,4/20/2021,21-Sep-21,53.0,866.69,45861.48,0.0,0,26.1,Yes,1.0,Infinix Note44,TV,Unknown,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.0,Uasin Gishu,10/9/2019,21/10/2019,71.0,922.61,65753.85,2.0,0,26.1,1,0.0,Realme Y41,Unknown,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.0,Meru,3/20/2025,13/11/2026,5.0,1842.37,9249.51,1.0,0,0.0,1,0.0,Realme C59,Unknown,App keeps logging me out.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46.0,Kiambu,4/28/2021,2021/13/40,53.0,2624.08,139173.54,1.0,1,94.45,1,0.0,Unknown,Facebook,Unknown,No,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
52.0,Mombasa,29/07/2025,6/5/2026,1.0,83395.08,83222.18,1.0,0,0.0,Yes,0.0,Xiaomi P59,Friend,Too expensive for the value.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
41.0,Unknown,6/3/2021,2/5/2022,51.0,507.0,26131.65,4.0,1,45.34,No,1.0,Oppo S69,Facebook,Too expensive for the value.,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.0,Kisumu,8/12/2021,10/3/2021,49.0,1383.15,67683.61,3.0,0,0.0,No,0.0,Huawei Y16,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
63.0,Nairobi,9/7/2022,24/09/2022,36.0,857.09,31247.6,5.0,1,65.37,Yes,0.0,Apple S44,X,"Stable internet, happy so far.",Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45.0,Meru,27/08/2020,13-May-21,61.0,1507.86,40709.825,2.0,1,81.59,0,0.0,Oppo Y82,Unknown,Support was helpful via M-Pesa reversal.,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25.0,Machakos,12/1/2019,4/7/2019,80.0,703.23,40709.825,0.0,1,67.43,No,0.0,Vivo Y29,Facebook,Overcharged? Not sure.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.0,Nakuru,9-Feb-22,18/05/2022,43.0,1785.97,77233.57,0.0,1,80.03,Yes,0.0,Unknown,Billboard,Support was helpful via M-Pesa reversal.??,Yes,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46.0,Unknown,6/16/2020,10/14/2020,63.0,1048.72,186467.66,2.0,1,39.26,0,0.0,Xiaomi A85,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29.0,Mombasa,21/01/2025,1/7/2025,7.0,1023.33,7185.82,1.0,0,0.0,No,1.0,Huawei Note11,Unknown,Sawa kabisa!,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28.0,Kisumu,23-Oct-21,23/03/2022,47.0,983.41,40709.825,1.0,1,24.64,No,0.0,Realme Y41,Billboard,Customer care took long to respond.,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,Nakuru,12/15/2020,3/22/2024,57.0,1048.72,98610.68,1.0,0,0.0,1,0.0,Tecno S84,Google,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
54.0,Mombasa,3/26/2020,5/26/2020,66.0,825.89,54573.43,2.0,1,106.77,No,1.0,Huawei Y16,Unknown,Unknown,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
